time,material_flow,entry_temp,entry_moisture,steam_valve,water_addition,env_temp,env_humidity,out_temp,out_moisture
0,4510.008879944746,29.92507770857201,12.099480049412046,50.0,20.0,24.90457239106792,60.38829834252702,23.731450872743356,11.129094614736271
2,4508.485598785625,30.09800452739853,12.048979074210814,50.0,20.0,24.881411160326596,60.274561705489525,46.20041975923375,14.20903642155575
4,4491.6549851380205,29.757175744196115,12.013535364219662,50.0,20.0,25.162720627917732,61.019146394837676,29.86546322636859,6.490837487520681
6,4517.640113742036,29.905076819241735,11.972124333633019,50.0,20.0,25.111077213367743,59.99008195449507,66.53950018114108,6.069701120703998
8,4484.968892817652,29.941132462305067,11.910291199619781,50.0,20.0,24.754121968379675,60.16436990560659,60.7745844616228,14.590894608896459
10,4499.336238172781,30.027223713133708,11.956875961066698,50.0,20.0,25.175378573787484,60.22644432178702,70.84248903336984,11.590588358507244
12,4512.5893841184425,29.894205122449705,11.993975159566615,50.0,20.0,25.25362987717883,59.44189788145933,65.55382007649756,8.206023750634948
14,4501.912083281316,29.94535420370969,11.999429754625371,50.0,20.0,25.057152127922194,59.88692410873993,71.48317982620128,19.59559617701487
16,4485.417323887182,30.156621275741923,11.94585638724565,50.0,20.0,25.154266190905602,60.47216941474985,71.08979528946531,10.66348520952478
18,4475.45907582114,29.906499252183657,11.968167082214554,50.0,20.0,25.075065325191154,60.65622551294652,24.363646558549128,8.466194809152041
20,4491.85175716676,29.863877137766355,12.00428655134842,50.0,20.0,24.84571566799167,59.669294452927005,48.24446196223781,14.604157384092472
22,4501.814018625109,30.06837153707014,11.951028066898218,50.0,20.0,25.204584034518206,60.26722188382643,36.03373157735367,11.004821270459985
24,4503.203707951387,29.805320008484706,11.994243939908403,50.0,20.0,25.097218087813523,60.54696289055713,64.26527747582797,6.321007875076357
26,4509.393877077882,30.041906044502532,11.985569059299378,50.0,20.0,24.96200829616913,59.85763563843857,23.070614175614974,19.546432088584737
28,4498.394333874229,29.960402703626876,11.978360485704359,50.0,20.0,25.103899522059333,59.9975403072982,27.510385202619773,16.515445035797555
30,4511.098806638715,29.934061503232126,12.042632051127502,50.0,20.0,25.19150061927042,60.08308968612642,39.75881674692627,13.453399517537449
32,4495.5916970241105,29.770357085124925,11.95030500724381,50.0,20.0,24.958370479711487,59.80762984432704,68.81763204737803,10.927271314279903
34,4504.214163683054,29.95733285457455,12.042172075425544,50.0,20.0,24.925125750977024,59.64607944751356,34.8559742075612,17.475222635279373
36,4505.780621824812,29.98741615469348,12.000642529887,50.0,20.0,25.05953348032523,60.61904092043606,22.208523308197233,6.19874497500618
38,4480.808986769799,29.82939546714939,11.970071902886776,50.0,20.0,24.97873114503563,59.94936904205264,45.29595807184722,13.903888833582942
40,4495.106080848459,30.04449467541572,12.01500579050682,50.0,20.0,25.302846591493747,60.47900166809267,36.228724363405654,17.215344267512478
42,4502.983267070794,30.037361487270385,12.005469312893629,50.0,20.0,24.94372018630532,60.03547421749484,51.06557732299369,10.155978827048834
44,4494.78141916883,29.94880501424198,11.97586126838857,50.0,20.0,24.85640908592456,60.450479786496,56.18881658615112,9.220344645106586
46,4511.8889673258245,29.89341207396848,11.977765037372484,50.0,20.0,24.89436776953884,60.14252715980938,50.12220437566698,15.043411488999514
48,4498.230456774321,29.95134408171714,12.020820580214924,50.0,20.0,24.84337824043443,60.92019531870271,72.37009616101093,11.077604511440983
50,4489.404877385027,29.921443798973574,12.05616061435363,50.0,20.0,25.02212354765401,60.54476641885044,67.74021955078717,18.148675694939577
52,4489.047921487126,30.066638756025892,11.989035935024773,50.0,20.0,25.340426555350668,59.899941542560164,37.35918023637741,9.564956585646328
54,4495.7247097840345,30.05427479502263,12.056660046273421,50.0,20.0,24.822300421904885,60.511732183810686,32.21353165404016,18.391272144706683
56,4494.343373651546,29.94061135450534,12.011203356106176,50.0,20.0,24.927875442223684,60.01304617133022,56.434549987525756,10.125931223810714
58,4501.33370029084,30.16200293384261,12.062194807394095,50.0,20.0,25.00222295461017,60.1270341143821,63.8559439269523,11.458135941764475
60,4510.636945579653,29.967890872992246,11.940138186568586,50.0,20.0,25.094779748730897,60.30172081431621,60.03334271982543,18.98309481185711
62,4501.4432025417045,30.010347449530315,11.964279565350868,50.0,20.0,25.17842914668954,59.74205681670256,49.8217361705042,12.859301039395547
64,4496.421523606309,29.836490412349857,12.038940391586937,50.0,20.0,25.15798734199111,59.74590979962756,38.925460138869646,13.946580498566448
66,4519.015616016257,30.021365271847127,11.978286299949904,50.0,20.0,24.936047151071772,60.54477426455959,30.37395625709182,9.585702388676482
68,4505.789829984233,29.999889098117002,11.939243777133292,50.0,20.0,24.739118493011635,59.011386018923524,34.39655333925384,6.647573656639436
70,4524.431248023708,29.856659991206914,11.936330093695071,50.0,20.0,25.06093291437188,59.56767684296283,61.85703088735674,12.493746831113828
72,4498.443247285726,29.847284159273382,11.965375576414159,50.0,20.0,24.84236581538743,60.17228707290096,73.21439711553982,15.81870119664209
74,4481.970524032479,30.017626928451474,12.042632523518,50.0,20.0,24.876335689294674,59.935213211452144,68.91452053306415,12.55084064791997
76,4508.282154397592,29.851609596087656,12.05128282829307,50.0,20.0,24.98850580584405,59.42917810891071,74.02223608672308,19.753358849334425
78,4500.058955252428,29.98221079172006,12.035613135611557,50.0,20.0,25.062727312887354,60.07797315053792,47.24370219503849,11.224369116515245
80,4497.316354265426,30.09951776341636,12.037502540830223,50.0,20.0,25.35071939462678,59.72977141784473,30.661727604535322,14.021465974427294
82,4497.3676518762995,29.887760422564202,12.02397564501197,50.0,20.0,24.723448747754254,60.06825119111307,78.09221424021723,9.847792756259278
84,4494.02819691869,29.906136794562034,12.015707855004049,50.0,20.0,24.471505049873116,60.99773342555433,79.83464096344304,9.174508976746264
86,4494.936116991558,29.99230539060986,11.991097620968244,50.0,20.0,25.052523218713894,60.15608092553071,56.18993296787235,10.789584896232972
88,4515.023751206416,29.92388369890898,12.141694136233133,50.0,20.0,24.829806671152816,60.38235092486371,25.682287151174826,8.662181520864408
90,4496.379025384077,29.896196827694094,11.90161217869695,50.0,20.0,24.81442255762086,59.660066643856865,68.1485732638873,19.66874722646232
92,4483.838503622777,29.89372712168049,11.991329097562634,50.0,20.0,25.057328858847892,59.70317465667343,35.32827627837005,10.965020567202263
94,4498.358484266422,29.923846719239137,11.947417074995046,50.0,20.0,25.072559560588633,61.26936898469927,33.654843598370235,19.35706589933363
96,4502.0115027020265,29.78035462994819,11.972229066609648,50.0,20.0,25.04824797398202,60.31616038707451,22.819411928515407,9.003140801701925
98,4503.53174143615,29.98200809997386,11.965415400743398,50.0,20.0,24.88808507178853,59.7497192770785,59.23370693743713,9.645804498240782
100,4490.45063457621,29.925343393964752,11.91133304320506,50.0,20.0,24.82351916299805,59.690788241829935,64.48902866079843,14.07183622423356
102,4518.095882589909,29.847859035417454,12.017896351752771,50.0,20.0,24.995812197582513,59.66302336794146,43.3949608588682,18.82767875216709
104,4511.025638415052,30.16740332574928,11.999631303227519,50.0,20.0,24.74776041647142,60.03217330061992,64.38827637930035,5.617304414174591
106,4501.55567042986,30.049446700350398,12.06882725980097,50.0,20.0,24.87220576986695,60.362518960330604,71.74972630808816,6.0054045206338955
108,4500.135115788137,29.848479247839997,11.995245206473784,50.0,20.0,25.148184576710772,60.20995118976486,49.94860843002026,19.655312319089283
110,4506.919794191488,29.874322874510632,12.030706617043595,50.0,20.0,24.768272892900807,60.64331151653499,28.384629787902984,12.857087042606429
112,4526.879980829207,29.822359364540347,11.953159068517731,50.0,20.0,25.21975297572673,60.885993634308356,40.506523046738025,14.384246205571909
114,4511.181796799847,30.15664957249092,12.075474425964739,50.0,20.0,24.720791431589113,60.521149523731,73.91378412875754,13.388085933337557
116,4505.025453128965,29.937955289706757,11.996557954465693,50.0,20.0,24.599531584434914,60.191090831156615,29.814275921008107,16.347441966733218
118,4487.338725792658,30.019617989346283,12.062870125059492,50.0,20.0,25.04653658739857,60.11425701013353,38.856357659293806,6.329370459257266
120,4507.227659325302,30.00049728462029,12.036398728535138,50.0,20.0,24.879794752811026,59.79988841751458,38.39951410021692,13.964121777301306
122,4491.470459791686,29.940404923080123,12.051558238695904,50.0,20.0,24.77651650641143,59.78640246866039,69.45888400398592,9.752383759801688
124,4494.425937007032,30.04688568364809,12.018320387664826,50.0,20.0,24.79624272258312,59.981801395345805,35.48536120628544,5.2162233800969595
126,4499.413039750318,29.866486812485405,12.049629264974852,50.0,20.0,25.176077194372553,59.542164797720744,27.429386317125562,10.637395550346469
128,4500.1808382760155,30.095132486559564,12.04809837550204,50.0,20.0,25.043382258047096,60.03877796552392,67.23378188277479,5.974723002709423
130,4510.25825798436,29.895859893625897,11.982096399860943,50.0,20.0,24.782278074232785,59.40176094473238,35.25880186652467,10.150776211886216
132,4498.367482418816,30.106395787883873,12.007062001166359,50.0,20.0,24.765516310431806,59.43570957099097,48.76552863447387,6.553029306319441
134,4507.7251109556555,30.053852543252045,11.999794225069143,50.0,20.0,25.172549793842144,60.173724552938026,46.25615956840176,18.102465839507342
136,4504.982496450316,29.964766958327544,11.976096963289397,50.0,20.0,25.076520035307063,59.88781551650006,23.859738898026507,18.827440065943836
138,4502.015310685174,30.143066988351823,12.111265970932877,50.0,20.0,25.32621894926466,59.66799046597846,56.105532142585425,10.01299646566697
140,4495.212142790827,30.01411762981079,11.990386946153091,50.0,20.0,24.89954568409698,60.83592555529006,43.31217638099718,12.682481080209541
142,4501.71290222138,30.1235187244466,11.999175021345453,50.0,20.0,24.840649351575035,60.11441947908318,67.39662803793522,7.124990484049134
144,4499.72754888675,29.947465205266695,12.018755143841725,50.0,20.0,24.901107161200816,60.24591336777842,39.039496265150916,18.153142381781734
146,4497.741863997228,29.951604423415247,12.047182679050122,50.0,20.0,24.9858040087985,59.64331902655151,75.75575673665665,8.355757449570966
148,4498.572456460819,30.11064177248693,11.971897386993998,50.0,20.0,25.252105175505307,59.550342161932406,30.493767656197384,17.816592236138646
150,4510.869786972412,30.03543507078664,11.958682195435554,50.0,20.0,24.79876043695212,59.911747082514935,62.119929203733726,15.747242012182062
152,4503.821683323862,30.004305142221394,12.012073232018576,50.0,20.0,24.970013234523893,59.538060188044994,56.91668169643635,9.093919586537815
154,4491.457408277268,29.913068442810875,12.007346097944396,50.0,20.0,24.879060049923655,59.65812353204496,68.89154311488122,19.688389744726006
156,4485.717236182242,29.967359392731154,12.054532346348669,50.0,20.0,24.780429771966908,59.58214021259089,69.69969218165457,8.343427465441106
158,4501.238690426748,29.97430905257582,11.995527857194253,50.0,20.0,24.952328517203384,61.09301829219711,49.51897632003119,7.669704728157704
160,4494.049978037919,29.867145351567945,12.010653582191969,50.0,20.0,24.885591896199482,59.74353434259127,57.16171878507413,10.206910154826826
162,4516.263946000879,30.059345388448047,12.029143679858397,50.0,20.0,24.77349899329781,60.39324452926893,20.522728631383686,9.72612007309776
164,4503.322704204481,30.062615285237264,12.085368724436874,50.0,20.0,25.118882453441817,59.27841132248759,56.20033067169242,10.889364471328664
166,4507.795989945048,29.848143302054346,11.95054469581705,50.0,20.0,24.990703796340622,60.29570736462799,30.824273725706043,15.359541216732039
168,4510.2635168193365,29.89332112750244,12.103458590902223,50.0,20.0,24.940592970261054,59.638537861654555,33.25188713342064,6.849599575829622
170,4495.40768824593,30.14324688972966,11.917761188361398,50.0,20.0,25.13629946200028,59.827526014755605,52.97834654837878,10.08738029900379
172,4506.008841381057,29.906287415071414,12.029309015145435,50.0,20.0,25.13958211914933,59.138597761773994,27.98250207632191,8.945946962088266
174,4507.051536592849,30.028132985811375,11.93323917983552,50.0,20.0,25.074534816928892,61.17235837779426,50.84422918367319,17.690552971678482
176,4494.519511349992,30.06088668684732,12.013242921441314,50.0,20.0,25.443187036628576,60.68984637141169,74.99058710506696,6.035552849814997
