time,material_flow,entry_temp,entry_moisture,steam_valve,water_addition,env_temp,env_humidity,out_temp,out_moisture
0,4499.654900487184,29.963723272163193,11.948570006022885,50.0,20.0,24.88524494344774,60.284086789309605,65.56122962751701,19.56604903797067
2,4490.556513068326,29.99151640967939,12.029053706292375,50.0,20.0,25.32567335600779,60.104406084624024,29.862043278018014,18.851984078839926
4,4510.357094476965,30.213572559854107,12.073588706438894,50.0,20.0,25.08124833684815,58.97060157036972,45.35285315452822,10.520339228094276
6,4498.853231244435,29.978766980851848,12.09020164664272,50.0,20.0,25.07965758826131,59.42311663923426,78.8435768929495,16.108235246724195
8,4528.351725802533,29.923663824557707,11.999667065360228,50.0,20.0,24.983066671891944,59.60744699851961,28.206724583628144,15.968056798480067
10,4507.207722705168,30.094408633033026,11.976451211901988,50.0,20.0,25.517213451582894,60.4577625779944,46.00743194389028,16.52274909811586
12,4502.956382457096,29.880837998090804,11.90499461772897,50.0,20.0,25.26958468778384,60.51573794502617,62.70481329323813,17.520536382644103
14,4468.118301688656,29.84739620648875,12.052423824959936,50.0,20.0,24.975067282449167,59.7681645867604,34.88619364631122,10.09144774281924
16,4498.501556430702,30.027332666116457,12.07057105099031,50.0,20.0,25.117711868582447,60.45506246024787,62.49000292903625,5.350146880225873
18,4496.4802268928925,29.87520184251338,12.06186668158424,50.0,20.0,24.951908832276132,60.6915823943327,77.04617619574985,11.491940806231543
20,4502.749631776786,30.0531278869911,12.041632820958737,50.0,20.0,25.2518649868916,60.24238791445789,27.237946396611044,13.274807097174223
22,4498.796358085523,29.97481401057187,11.886738919956812,50.0,20.0,24.732488070111614,60.83805724627133,54.51159820045821,17.30177668585975
24,4516.2746863975,30.086902452482907,12.020029384575308,50.0,20.0,25.041533954180565,59.90286823621237,51.77436465932831,7.892169786630177
26,4501.238413134208,30.006119395205616,12.013164337643142,50.0,20.0,25.22765637504722,59.28234953462882,40.832018053882166,15.083776376533672
28,4482.887080510142,30.016287557934945,11.963728327694914,50.0,20.0,24.957765287049355,60.26748831861643,56.835147487081265,5.229946232140033
30,4502.9506058166735,29.983338242976565,11.9675862026978,50.0,20.0,24.892935297207035,60.122266688417184,47.63781324291025,13.364835670589898
32,4505.976227246332,30.00329858259414,11.956368574973592,50.0,20.0,24.813617494217592,60.65771551917158,28.46566738962178,8.5979387877092
34,4489.998366856869,30.082267570841108,11.954499360897042,50.0,20.0,25.035562177435615,60.511870147286075,74.28819718509902,6.884222661453942
36,4512.029142761449,29.99986356966141,12.042181162227072,50.0,20.0,24.96002151667506,58.934867557093696,42.25040455546475,15.259022483616022
38,4510.7040309026615,29.956476835244814,12.002366527586009,50.0,20.0,25.305744772891217,59.713770138047856,60.3686454168912,15.179786403590361
40,4495.806545861799,30.02349109858584,12.001842011822811,50.0,20.0,25.0480193450362,60.07212592151637,69.74248137219175,7.714772332056288
42,4492.172574784109,30.0363607139672,11.936997746952812,50.0,20.0,24.498496337474727,60.30822265879327,27.35485462952151,12.729117361422443
44,4497.710941070872,29.99143695445359,12.068404226685896,50.0,20.0,24.803716559280147,59.86068653592949,47.02870962467415,13.189937091325907
46,4499.903342638737,30.129689112765337,11.981795313694036,50.0,20.0,24.756681304925102,59.74968730380895,50.427278081656524,12.75921384782708
48,4484.77517592697,30.10953882650409,11.996196475689962,50.0,20.0,25.204920384925764,59.67162088934437,43.90415769773007,11.068213268554144
50,4509.956777240621,30.049594070426703,12.001433382267848,50.0,20.0,24.86832680820321,60.581565114838504,62.4419913212342,17.656215225491433
52,4507.043148512588,30.198790985474933,11.917175303286102,50.0,20.0,25.03281332597805,59.956966076409884,25.48153866110896,18.89656066432373
54,4512.955453509872,29.931273576900065,12.021146347028969,50.0,20.0,24.909409323245875,59.74554240962118,21.085593582641945,9.934713455828367
56,4479.233031733985,30.062497579568944,11.963941492838558,50.0,20.0,24.729287878410307,59.780795257107556,59.83039849230184,14.96076149185404
58,4496.69658021634,30.043149382718994,12.022769342524652,50.0,20.0,24.940306088510837,60.451339585094544,22.637377951697882,14.44481974098628
60,4494.06811793806,29.862612334090542,12.018120317664392,50.0,20.0,24.808996147381784,60.852354952374,49.252807965711995,13.501952147656299
62,4504.33471731384,30.015179094593094,12.00753711609219,50.0,20.0,24.914596783287124,60.23183763011583,58.5639584351296,10.978828950949655
64,4509.456590001914,30.01092944989177,12.047547234192812,50.0,20.0,25.011822188036646,59.83663379626867,50.39239246886082,18.40262446008998
66,4481.722832526446,30.026086387732356,11.950928162883077,50.0,20.0,25.15368556785737,60.12362037497235,60.40802503210711,13.784825857728263
68,4491.898567376098,30.072689941690758,12.102050263015675,50.0,20.0,25.366944466345497,60.40517201220488,44.56088610888804,5.199164231788237
70,4494.749735169877,29.910175259870265,11.922729143277639,50.0,20.0,24.87093145684949,59.817173703973,52.32031182657169,12.00865813367123
72,4502.533519335484,29.90036937158695,11.964563552415104,50.0,20.0,24.97822017138206,59.300611473591054,77.51624784642766,6.984387006012168
74,4488.064966382289,29.936749958870518,11.95959162971451,50.0,20.0,24.94008683851124,60.24987460007048,72.74527302888154,12.705151678236348
76,4503.439453570862,29.960327706562413,12.053559463621923,50.0,20.0,24.94635834332441,58.83355726605838,32.601013164393784,12.95015809102871
78,4505.494774943973,29.947801677265097,11.987296059076328,50.0,20.0,25.198915706355454,59.742191769645835,22.46494924220247,15.199287006623436
80,4504.459485337747,29.87864028564498,12.098779269566256,50.0,20.0,24.591487531402365,59.338125204756786,26.908784328058267,16.30782979712207
82,4489.83969025294,29.987716706039325,12.017443618730166,50.0,20.0,25.19039828139841,60.34917064763958,53.40644464873444,11.595870930776368
84,4498.610157239411,29.894792367076047,12.005526095694599,50.0,20.0,24.79653571631613,60.08482313880733,74.44457951708051,15.560701193136207
86,4494.725478920791,30.000249340893667,12.005259054606105,50.0,20.0,25.06899756445001,60.05431601187475,45.73297122943599,9.413294883461523
88,4510.1771528131185,30.004701417269818,11.956975700828835,50.0,20.0,24.914688884763308,59.44375332215374,57.95074241750329,16.149813793905018
90,4504.348185598382,29.96505059280125,12.00384893236423,50.0,20.0,24.93946720131329,59.84411211892441,77.01938515279127,11.615885804687256
92,4486.142811521687,29.985487685208497,11.932584260226532,50.0,20.0,25.009536465667935,60.101531479042514,36.23557038696137,18.655363089895694
94,4493.056349703335,30.071827338512616,11.972621943258256,50.0,20.0,25.283202569339114,60.6282039189518,32.092753921056556,18.643005329227613
96,4513.504173173901,30.068407522433713,11.965538961267692,50.0,20.0,24.887970689058537,58.83225625271782,20.292793158190236,5.64141940129174
98,4490.0977093707625,29.873718586988684,11.98619479092307,50.0,20.0,24.942730324752862,59.225971952106995,34.824003564007576,13.803641815017746
100,4507.455006474455,29.977996430476622,11.998496731478758,50.0,20.0,24.961831590794795,60.02112862431225,65.93822400524742,16.869519227756975
102,4499.454751029638,30.162494968632267,11.978460474667573,50.0,20.0,24.789695464772482,59.23480076963071,31.752286252216315,7.328246188897402
104,4491.137046426884,29.847355572612308,11.966861059364064,50.0,20.0,25.280526506061815,60.31111519690401,59.499451900680064,17.851533518493895
106,4491.8793873548175,30.042030488412127,11.951366864234137,50.0,20.0,25.111737456564512,60.74167291774333,78.18263117961726,10.789131686936324
108,4492.147847568938,30.090467915176202,12.039967149406092,50.0,20.0,25.19373763437859,60.676568383544755,47.33639310916334,12.144952437880733
110,4519.854045647607,29.846183151380984,12.072497188265018,50.0,20.0,25.3387713798608,59.6668325784653,49.271878161342,14.0186240619459
112,4496.594703984174,30.098669829529857,12.047708031156237,50.0,20.0,25.188192669265597,59.966750658363765,38.06711449812865,9.233651355538457
114,4514.547144681793,30.200053649119187,12.030156810557946,50.0,20.0,24.89836611459325,59.63304608509267,37.11535145266652,15.023154686531633
116,4498.959892042924,29.931345365354254,12.069783008279012,50.0,20.0,25.050883647595867,59.44416615785151,51.412183060950184,16.11958802259899
118,4499.520270587416,30.036546828117476,12.067678291920373,50.0,20.0,24.958636192174673,59.03179485030622,25.32992916133063,5.972633772031202
120,4492.206135855281,30.10969731982716,12.081223436345613,50.0,20.0,25.228612331230472,59.240494428262885,24.551183460542955,16.266934604250316
122,4512.616040397441,29.90695863195267,12.019437647560098,50.0,20.0,24.936346321818533,59.6994572974416,59.79334971252353,13.325276470842478
124,4507.644111608518,30.024101792709192,11.97241922612845,50.0,20.0,24.921582885492597,59.68575327497067,38.328611322068,14.526908842240163
126,4501.84499927587,30.121164093166968,12.011898578591282,50.0,20.0,24.66573512598406,60.74941364972383,55.86923129513486,13.609632728033969
128,4497.274789259458,30.003690402714355,11.958094978312692,50.0,20.0,24.77971381320912,59.55233753664755,57.08362168474775,18.128612421747924
130,4489.148728163541,29.966518313632182,11.975278031566056,50.0,20.0,24.493859694888577,59.52673777765216,29.444460123142335,8.76212715583785
132,4488.354389877732,30.10162027981337,12.067436468642235,50.0,20.0,24.81292969315911,60.22187791430193,77.79624561585716,6.315191844776987
134,4502.431941286967,30.118010148475612,12.003936075435298,50.0,20.0,25.166228760149323,60.59108148064512,27.879645072724223,8.510329164266276
136,4489.069798559106,30.139289555999166,11.977812093337281,50.0,20.0,25.210869309771365,61.17116958032924,75.97579208021767,5.0134510612934795
138,4493.671682469923,30.079765978197205,11.963793494622992,50.0,20.0,24.609742231870744,59.66840366167851,74.85671372646738,8.761101822727827
140,4526.882310433863,30.020480643364312,12.008107574091156,50.0,20.0,25.038801049191598,59.56394865785813,22.572712276476242,12.246666973718302
142,4487.398354806772,30.003206660060318,12.01953431789954,50.0,20.0,24.911843451643392,59.53313210874664,67.26898799086831,8.321479343953365
144,4506.637724128665,30.105394537086628,12.02303264209207,50.0,20.0,25.094791730270014,59.13158556208454,66.05149402798872,6.521728934889946
146,4492.761111019187,29.96093341056042,12.022139257782374,50.0,20.0,25.16378505286524,58.82593190882867,31.412765053970077,7.333127749355784
148,4504.608799285633,30.083647457703364,11.981984714833143,50.0,20.0,24.918591245469113,60.072265483613805,30.053109331083427,9.98706042801306
150,4490.661395362661,30.029540956420313,12.077981818027455,50.0,20.0,25.038097961753323,60.59266515757616,51.250453095971146,16.61552112259773
152,4506.006655360049,29.92493193098904,12.006688593149603,50.0,20.0,25.299899489451704,60.3856325977362,23.089934510070066,11.816847434906997
154,4506.884987633264,29.982975725122223,11.857435469790738,50.0,20.0,25.09328247892346,59.824760049256625,39.900806980097165,19.772119228346476
156,4483.990767488987,29.95802929751209,11.999125544265459,50.0,20.0,24.949776839634264,59.729744455326696,68.85640871440062,16.372984023809458
158,4472.881075517022,30.014331899622192,11.921575519073183,50.0,20.0,25.145787271302545,60.76503360465747,21.13509556745243,12.480905528683547
160,4507.75649724062,29.94201626968444,12.038271192464975,50.0,20.0,24.962039731799702,60.01226064590335,26.47493255192351,9.353963085572845
162,4507.532309810812,29.93123868999062,12.087318482771154,50.0,20.0,24.854799002144524,60.18643240820872,64.26742241609755,16.95530065025885
164,4506.97906917503,29.929057476133927,12.030753931769368,50.0,20.0,25.1533240876872,59.6442692749022,48.54718575551617,14.638867595670165
166,4488.59689507004,30.13967532677196,12.053346074153017,50.0,20.0,24.74200888717676,59.548027585910724,72.95287667068585,16.889774245907702
168,4489.925388254316,30.014111283893115,12.065410909089945,50.0,20.0,24.919823312294586,59.89691699169031,45.594875258322816,17.277889236606477
170,4500.195793383377,29.789900408135743,11.944947607567583,50.0,20.0,25.109734446362953,59.31932967569585,77.24916490066768,7.516808470265932
172,4493.706367288531,29.987031692166834,11.968856183264752,50.0,20.0,24.90481746820376,60.4614304887215,45.46540053203844,16.2949519009737
174,4500.599186487479,30.134199906288632,12.08609967677181,50.0,20.0,24.956662669302073,59.84743482733176,45.73879231344431,9.041258133629348
176,4493.7704187090485,30.076751794920572,12.000690586533038,50.0,20.0,24.733253670010637,59.870356077927724,79.62616455217525,5.062670067871377
178,4483.557939782288,30.006717511722147,12.004906287658264,50.0,20.0,24.8435639662075,60.211014134316265,20.605900687577794,10.252354944506717
180,4502.8407062549395,29.932573578489166,11.968433765279608,50.0,20.0,25.08304651702947,60.59080520254535,24.633825906073096,12.55005281285382
182,4514.761381271553,30.060001074140278,12.00605150827385,50.0,20.0,24.714224857684048,59.686982898795776,71.74506774137478,6.9112104708236055
184,4490.918957420593,30.058750494195912,11.99299128112028,50.0,20.0,24.977806744573886,59.61187543722394,51.26511900551793,6.041712506911626
186,4504.555814869778,29.93036158209354,11.965180482804405,50.0,20.0,24.85269622968881,60.025383530300715,47.675042507088534,9.808908044034657
188,4495.02438051169,29.95553992254982,11.991979563713484,50.0,20.0,25.01921068016542,60.32510595673634,33.479424340585794,8.102438919906287
190,4486.560551368785,30.280929109638762,11.9598221049954,50.0,20.0,25.17362172029523,59.708491168129974,65.93446776420203,13.238680704409761
192,4514.141984307692,30.142281324159253,12.019356465672391,50.0,20.0,25.154794719033738,60.58007756038888,27.71047985302822,11.65015764538727
194,4496.06327727461,29.92233765163612,12.022803401339633,50.0,20.0,25.344891038880004,60.065043879012535,39.56167570245249,7.5495931969568595
196,4505.065500256588,29.93229919168978,12.004636141379969,50.0,20.0,24.785554540953814,59.41345837133648,76.28971113310936,5.342358175073731
198,4494.227403569,29.914839720498232,11.943959125137102,50.0,20.0,25.047719927192247,59.52446664521042,22.495703830814257,14.982939855137184
200,4498.245399740618,30.08860981706458,11.937593796742712,50.0,20.0,24.474618415052166,59.57838553060983,72.59984600922928,11.27053416166025
202,4495.601203727531,30.113751888550876,12.020672261478206,50.0,20.0,24.775430928226196,59.37248364712397,33.88316612802424,15.194816907987445
204,4494.264143039114,29.932466195854424,11.972004632666055,50.0,20.0,25.423969964436843,59.19609525891765,54.418060591351235,17.309027347499747
206,4502.954391139557,29.798007323537103,11.986040185092795,50.0,20.0,24.573984636063887,60.62037610896521,48.5076282717894,14.344008380622833
208,4502.067460201334,29.911982802203795,11.961036892282138,50.0,20.0,25.024264239916768,59.82792843516081,42.629188251369456,7.634279075207065
210,4505.811161528249,30.064837213779658,12.00390007210743,50.0,20.0,25.104139108769907,60.07706336687443,76.02740302579795,7.426855826078298
212,4515.923484816476,29.79967016007246,12.044001374903436,50.0,20.0,24.89515737539518,59.923623394753065,56.62907894915535,11.807705763884792
214,4492.050332470439,29.903811591042253,11.96958279694154,50.0,20.0,25.24877565273832,60.14430337159619,71.85687695908604,12.977433731320206
216,4488.0459736624725,30.056882957664094,11.95314679015258,50.0,20.0,24.40395951616288,60.567111823672896,44.94865563788353,17.556457762914164
218,4502.047726757791,29.975910884808727,11.870787278992221,50.0,20.0,25.008771316898724,60.24692829963375,66.41526328263751,16.7698368559167
220,4515.437632422114,30.213130843633873,11.966221677743661,50.0,20.0,24.799022625886444,60.38567575440176,39.53487854722643,11.463602985339067
222,4489.659545505517,30.01640967042708,11.994473806656194,50.0,20.0,25.102159653683078,59.762191081629,27.27466836230709,16.869285142537638
224,4503.623838858209,30.108382552449523,11.993985627700098,50.0,20.0,24.954716134882045,60.838171530820134,45.999847003575184,11.344148323449822
226,4499.852643323197,30.047481462187125,11.984654094600092,50.0,20.0,25.027459041800974,59.99412911188226,61.75038850466878,10.312566268605094
228,4497.583646956662,30.112900391937025,12.008392944858961,50.0,20.0,25.179401861686724,60.771969005518244,30.84869501604263,15.362613039633048
230,4490.290358920203,29.99641245714637,12.072301159199593,50.0,20.0,24.960680615235397,59.83743948861275,66.85248293668683,17.370129225927144
232,4496.852560397483,29.952271131649773,11.999449693496144,50.0,20.0,24.730549181255586,59.62031127393509,34.85369955981128,11.669562474296088
