time,material_flow,entry_temp,entry_moisture,steam_valve,water_addition,env_temp,env_humidity,out_temp,out_moisture
0,4488.143715559694,30.040508143316416,12.030359864770444,50.0,20.0,25.081935806227705,59.76904739735437,59.30809198892384,11.071164341091736
2,4489.926485748022,29.986271397455713,11.995288738605339,50.0,20.0,25.172041838712666,59.76985954197653,52.50393341844986,11.435342937495303
4,4497.562350222804,30.03706562084704,12.062749326876162,50.0,20.0,25.014002117775885,60.39466130775256,37.18726463304044,9.47066942640485
6,4490.775897688863,30.074776723838927,12.070830971659026,50.0,20.0,24.980802582376104,59.157898027379446,57.440247447221715,6.457118182428509
8,4500.56673780978,30.00563096855428,11.991425026241599,50.0,20.0,25.137164038861403,59.77272796330677,20.82267482741414,17.273864902257934
10,4482.294879530511,29.92774195361906,12.025837828542418,50.0,20.0,24.851647524048882,60.54398103301597,77.77903900726321,9.716839691559343
12,4501.687390729294,29.969583564836793,12.025607261739976,50.0,20.0,25.058740421393843,59.45086998510365,53.79751741564475,6.602788619516435
14,4498.729746437534,29.971211566673098,11.982719588970907,50.0,20.0,25.092940832677755,59.71648463115552,32.8950797892786,11.488211318945048
16,4517.013452744998,30.02968879305146,11.998855170438674,50.0,20.0,24.93412279511241,59.3288959870458,22.65092428820137,19.740074522010275
18,4509.05852563595,29.933975784323376,12.034054211858837,50.0,20.0,25.054541559220556,60.364467315243864,51.39372409410687,14.658157164681423
20,4512.068475613475,29.92255481957538,11.961639887604697,50.0,20.0,24.900257951165386,59.701406154003664,44.03259247877621,11.275160022236879
22,4500.529998023602,29.968625530648815,12.054497557006453,50.0,20.0,24.78139964669839,60.3609586311635,53.97411641465523,10.993328870982676
24,4498.285699332263,29.977963815138096,12.053048174791146,50.0,20.0,25.054326996347918,60.36284488799072,63.73893611673898,9.53349122568329
26,4486.045929970832,29.8781743271045,12.09221756572403,50.0,20.0,24.997569578809554,59.6601117312671,65.00604246538475,14.639248272408873
28,4501.131479432075,29.944498659718203,12.056860438451222,50.0,20.0,25.16954100450736,59.42732272342253,45.16612021612899,6.189025645992342
30,4482.515385304326,30.164833815968702,12.009924977035727,50.0,20.0,25.404070232939976,60.14261688621113,54.48584815694708,19.56421676034167
32,4481.260275537406,30.019765553064367,11.904333019477555,50.0,20.0,24.98508896384228,59.99863633048153,29.9828803458224,10.474425038942158
34,4481.918733530458,29.844081200282474,11.987527538354572,50.0,20.0,24.833611670915857,60.04459368389316,50.85837291402349,19.26509252140064
36,4489.545335379232,30.141618499689024,11.983133570956332,50.0,20.0,25.08549840129776,59.239007254142244,76.36510839325261,10.014549786663025
38,4513.255013831554,29.76423353519187,12.09689105225564,50.0,20.0,24.653142045892896,60.52467639154188,38.745007648101264,12.606742043933206
40,4501.895320883596,29.914382679419838,11.950712860871546,50.0,20.0,24.91070076822532,60.2183050855733,67.04318725991872,7.533821493884538
42,4509.042635627139,30.041182173747558,12.02702047250088,50.0,20.0,24.966376441787133,60.337910025318095,68.45075839269785,18.107096706231843
