time,material_flow,entry_temp,entry_moisture,steam_valve,water_addition,env_temp,env_humidity,out_temp,out_moisture
0,4503.785370260224,30.073503671793233,11.990085783139106,50.0,20.0,25.196053089443488,59.74932169625319,77.08763766120703,14.439547871012767
2,4508.116491193805,29.886895028575967,11.967460728743175,50.0,20.0,24.653393838554734,60.00212030843902,36.88617366856756,13.738599410569297
4,4489.59278594523,29.88478145457026,11.941860301356932,50.0,20.0,25.07294398804555,60.39242876192323,72.25840824971372,5.612489963241483
6,4502.494991498386,29.956890649955792,11.994050575165257,50.0,20.0,24.86139230571227,60.22891219053632,75.58012122324578,7.074675530541818
8,4494.3430363129355,30.055775833525317,12.017948873537643,50.0,20.0,25.13870219159165,59.235503155193165,66.14970614423649,18.750952364583164
10,4515.105449550559,30.032808701773646,12.063724670251123,50.0,20.0,24.870173364813983,58.99526869754901,31.058972525271315,7.903970455451828
12,4492.598872105646,30.01888692986292,11.971677966796666,50.0,20.0,25.221801580152523,60.10342155439559,52.098256785950404,18.208417461796838
14,4512.302375246795,30.06289133378691,11.974998517643407,50.0,20.0,25.047441859444564,59.99048651391903,28.25988693190038,10.505215847873162
16,4497.7126702098285,30.20282107467373,11.96558576090141,50.0,20.0,25.219477960204404,59.485346474016765,78.99249839463025,15.216809981342408
18,4510.296749623264,29.96025343159947,11.885744247474332,50.0,20.0,24.94899032189118,60.111663387728214,37.72819497789604,13.887397264588769
20,4503.491707091124,30.04131589296848,11.870994617315532,50.0,20.0,25.06963682530333,60.33203239122872,32.526408859511314,15.03947823847727
22,4510.283111684958,30.09025947291227,11.964505119928347,50.0,20.0,24.926545594473616,59.25864876963423,41.55033110435757,18.073858381633173
24,4495.632043301003,29.981015777308944,12.011126290384546,50.0,20.0,25.201932167715857,59.99147166895376,49.89528627629063,9.666079624021656
26,4504.120106787496,30.038185109266745,12.069782447709658,50.0,20.0,24.98449067171489,59.68465005987339,39.54270083527669,9.241615319486854
28,4503.635074630822,29.941890688617114,12.077539652258942,50.0,20.0,24.822575199645122,59.83758606494154,46.89234153096865,15.167548011385769
