time,material_flow,entry_temp,entry_moisture,steam_valve,water_addition,env_temp,env_humidity,out_temp,out_moisture
0,4494.521996126133,30.000407016284974,11.92937981072825,50.0,20.0,25.059682358936897,60.18379606132604,32.71859950078598,12.6627136327923
2,4510.846700208458,30.060232378224995,12.088666387064109,50.0,20.0,24.914744405938034,60.519956094055665,56.201236789392496,12.05361019146023
4,4514.4564325971905,30.160789680862226,12.041326628881846,50.0,20.0,25.248202525184208,60.07779860609748,69.435233824061,11.177105507831389
6,4500.361443142431,29.95005657226039,11.986060896534319,50.0,20.0,25.238285556075922,59.35426232735318,73.80136254185152,19.434062773445575
8,4489.363531904456,29.8429661930795,11.984329385757524,50.0,20.0,24.843328890476478,60.60458775420454,45.20215714206308,18.59177890101942
10,4498.585354806187,30.07230069271117,11.977987833151024,50.0,20.0,25.037591211876144,60.33712255006666,42.84474560329131,16.262131065850387
12,4492.575339658106,29.95263908748806,11.973901220446704,50.0,20.0,24.87580457072201,59.588075360606126,26.44681275661713,17.102612028420438
14,4518.050058436486,29.8988624415359,12.05452971626571,50.0,20.0,24.860134511251214,60.24258209395953,32.47489803590579,13.575288199316383
16,4498.049810801786,29.964262619068986,11.91859671755965,50.0,20.0,25.193638622133236,60.787048925889906,26.52321924771601,6.4177649600934545
18,4500.6189394788835,30.077860182777698,11.919489467251166,50.0,20.0,24.938195116347845,59.49645719316976,33.979039964774636,12.180829467697073
20,4507.918732899258,29.946711184779524,12.022233256577836,50.0,20.0,25.22998357879347,60.23998015206359,62.1087748735698,13.618366122204167
22,4479.4236261004735,30.00633961621386,12.069991405209645,50.0,20.0,24.94550000775612,60.64257053742247,54.67641455388945,15.357651796770398
24,4500.547579230021,30.03718615584729,12.04754352854488,50.0,20.0,24.773629698421917,60.516480315140676,53.58311171581206,10.000871487232246
26,4507.5369335362975,30.07223459957876,11.935444332932402,50.0,20.0,24.77500883760064,60.50590948875554,43.198340700048824,14.05718873905903
28,4510.197836903535,29.97905610999424,11.934527885126322,50.0,20.0,25.0764174883599,59.40568570459912,27.611898298542684,8.463667705966746
30,4501.1676436483385,30.20679479883251,12.009511254702083,50.0,20.0,24.53166279061181,60.23851971691959,24.389852115328132,6.07462928304307
32,4487.270441105599,30.144627068534987,11.991495476335944,50.0,20.0,25.024216237252094,60.32269856715673,59.61100806026948,16.48258044974455
34,4493.727819632372,30.11790064289871,12.043207789670678,50.0,20.0,25.231275493565473,59.36129100659843,41.369052214404604,15.58878774791688
36,4496.83442134893,30.031045099859867,11.983474752800308,50.0,20.0,25.075348826791004,59.8734231504457,22.94738166881057,19.868493252013383
38,4490.005153352466,30.044730148955864,12.07885549236534,50.0,20.0,24.94433669669472,59.68630398555859,74.40448462482979,13.085584622251606
