time,material_flow,entry_temp,entry_moisture,steam_valve,water_addition,env_temp,env_humidity,out_temp,out_moisture
0,4507.394244444476,30.121935144339815,11.985356874303077,50.0,20.0,25.07368746993067,60.148096345531485,54.03132720046975,6.494310666504407
2,4495.232881834092,29.97227293658695,11.915043770808948,50.0,20.0,25.097612153823842,60.17862217617858,33.93422776479378,18.42399933089324
4,4499.554501778441,29.99379906432348,12.032713355093604,50.0,20.0,24.8132753729355,59.92666349633455,79.58573980903452,16.536794912937438
6,4500.59599107003,30.219403121208995,12.100985449809238,50.0,20.0,25.110188190619237,60.27823407211813,65.68856190931191,6.179408933612589
8,4509.004299519606,30.115963854767376,12.061916861749845,50.0,20.0,25.403176562510446,59.75202048494242,76.13564811539447,15.917714616677888
10,4487.592426999311,30.08195161909901,12.032947701045599,50.0,20.0,24.913473588052167,60.49576879863461,42.55101612673543,10.90441466286319
12,4499.269541866466,30.03544848594388,11.896309352653754,50.0,20.0,24.791851361501426,59.25193677804918,49.878991137636206,11.051089217569633
14,4515.382700031311,30.130173368220905,12.04705984872141,50.0,20.0,24.961842469058702,59.93020186646401,55.37068853019634,12.867964878592801
16,4491.888563572627,29.82660664239154,12.095489711971165,50.0,20.0,24.862033586993487,59.76379514523059,32.47159473569549,11.598663330653347
18,4513.087674956755,30.082107924583255,11.933633076234551,50.0,20.0,24.964266625985307,59.265183822860934,61.26623360427379,16.93089992495038
20,4500.474095248087,30.01506030680307,12.014223673229104,50.0,20.0,24.865475729936545,60.91324822831229,52.30397340643593,10.342313321840614
22,4482.777819127275,30.030308557891125,11.949949283333888,50.0,20.0,25.129026125180847,60.746139316774965,42.380412638484316,5.563240550109991
24,4499.091500847442,29.967217644087278,11.982943043447348,50.0,20.0,24.988598091283244,61.26075085323684,20.131234183722558,16.307537647315993
26,4505.204731198145,30.11909711519916,11.897327286686217,50.0,20.0,25.268809493941486,59.58099426114623,29.36838874797587,17.72307600881937
28,4497.529124551479,29.981640670054393,12.012106840721845,50.0,20.0,25.211222692232464,59.433917434523394,35.423970604885014,6.910040991172309
30,4508.928592749569,29.829687154632065,11.989164428825191,50.0,20.0,24.95220045591393,59.85928698271266,43.85452338151409,11.767423496473532
32,4503.982628762467,29.82566317861371,12.086709074566036,50.0,20.0,25.05901167562577,59.039342456563986,76.86907592711,15.584205364167284
34,4492.241933578959,29.892886533664825,11.96337754867051,50.0,20.0,24.90062282100388,59.75619925567429,30.018169713382342,12.5202265327015
36,4500.552218063408,30.07022042401769,11.936504047053022,50.0,20.0,25.08789192831092,59.40606050194165,49.875816924126,17.940838956986727
38,4487.560772628404,29.964401801145232,11.938485318097342,50.0,20.0,24.92654221560953,60.67464661420517,35.03796992968937,5.5159647076949865
40,4495.129733266962,30.14821983255043,12.039498680800156,50.0,20.0,24.922052065585127,59.21479120036207,77.89330874043858,19.42243627941694
42,4499.763525013676,30.009752720033063,11.96486441491963,50.0,20.0,25.08636156270573,59.71332792448343,73.77788256163565,18.988878878593454
44,4509.1386683125365,30.06396826315587,11.897275954462312,50.0,20.0,25.44889182418322,59.95355551008781,59.602979646288745,17.752535123620483
46,4517.796529080131,30.07074300034588,12.001191501202284,50.0,20.0,24.70393993295055,59.72923799203175,42.443454494707424,5.59158173759586
48,4479.913437929899,30.1366835955204,11.915730152730445,50.0,20.0,25.232051329388117,59.656609474985395,69.0291955371099,7.97610814913236
50,4503.819903905361,29.997599182717142,12.00911980330568,50.0,20.0,25.0440145466612,60.185104448538574,78.99364169509752,7.857885801085926
52,4488.267884602517,30.11582223793069,11.97306779925722,50.0,20.0,25.09588142831884,59.55513333095822,40.679953426462,11.426907990866297
54,4484.480601693134,29.998508959114325,12.04106488223399,50.0,20.0,25.040039781180216,59.73132876518845,43.56347137140187,9.415118517263572
56,4503.10860333956,30.24722648321756,12.022252913144822,50.0,20.0,25.069897886181117,59.14342979186286,46.308276454778515,6.014267113609639
58,4507.850526810983,30.199831587862448,12.006435144558028,50.0,20.0,24.9380211280229,60.894793841454764,36.42039602827445,16.842114132391494
60,4510.916008769307,30.04842601602956,12.021590821130632,50.0,20.0,25.42474082858603,60.61478860023246,34.33473246496314,15.103829042796876
62,4507.894644529443,29.84749622108725,11.984394863315378,50.0,20.0,24.93334915930246,60.42882005900807,29.78656969307802,6.100339178016182
64,4500.037648300419,30.030962402905214,12.072757982163532,50.0,20.0,24.99519439773187,58.76752371382211,79.1561911123129,17.713692740719246
66,4476.394470680954,30.023739650496278,11.96873276245492,50.0,20.0,25.020996360592076,59.54336565489889,69.3736402228175,6.690962786687171
68,4509.017584238288,29.918763199301797,11.976225498113571,50.0,20.0,24.976013420169593,59.89250294239977,24.830711803800924,5.1586943218934085
70,4506.066944458546,29.98417150645552,11.944247727402365,50.0,20.0,25.00855149518422,61.4709652731339,25.16999083703398,17.131015397408788
72,4494.805847792723,30.017337159768957,11.890165883111697,50.0,20.0,25.00114638777082,60.37263236744578,75.10287022743496,12.191994326240271
74,4487.776178371257,30.023615267689458,11.94693130081739,50.0,20.0,25.028646185789807,60.00704606612198,47.27769742942303,13.42987664999081
76,4512.733749374741,30.150955534961913,12.02932520524025,50.0,20.0,25.36699577305982,59.50224959133355,65.19612069395538,6.398540980705493
78,4521.748478541894,29.986465961011426,12.018772185474303,50.0,20.0,25.154956517546285,59.875441959558174,40.47087469606678,10.847776655668197
80,4492.519173011834,29.97804975169252,11.988721861245557,50.0,20.0,24.64108290458722,60.44683684436026,31.956234880823928,10.949353201293489
82,4499.968066877357,29.915941921220462,11.944731970895111,50.0,20.0,25.160762505542948,59.89384801516072,76.90076797581501,10.958417287878303
84,4490.61093700542,29.790769465644395,11.971392165536757,50.0,20.0,25.150092224475802,59.20867727480219,25.671198104262377,16.621577690344928
86,4458.771640986854,29.91026514582741,12.035853129665254,50.0,20.0,25.290153629891027,59.848446040467095,28.34831708231736,9.631431561111679
88,4493.345209111101,30.08947506993259,12.045306657382811,50.0,20.0,24.541615417718287,60.377319515922686,56.49136690719666,18.450541081663104
90,4491.235412189127,29.917975005667962,12.096109958211578,50.0,20.0,25.051563966145476,60.01807440198095,49.3724472057174,17.040770824543163
92,4481.333049465068,30.017523153682646,12.052890214299055,50.0,20.0,24.906710460895695,59.4070942780663,59.67140030815039,15.957481440053218
94,4481.715144927859,30.1073606427059,12.016370062396616,50.0,20.0,24.69440403455499,60.940839580958816,44.92304462012446,14.458094468707516
96,4507.701259749129,29.955628134963302,11.942375123299279,50.0,20.0,25.16822745044436,60.28405318953441,44.100513860408526,15.01861629961231
98,4495.562120881206,30.01168165287338,12.00015514740725,50.0,20.0,25.07098597139515,59.66889701586704,34.23271683772609,6.9622041350747725
100,4500.899435614374,30.14883890842703,12.01684974922076,50.0,20.0,25.136908170656184,60.46430290622439,44.703751385353605,6.999544420703642
102,4516.92096112489,30.001603235698475,11.930887596175584,50.0,20.0,24.831435797856383,59.923439847821896,22.70026247255063,19.099405688153734
104,4480.941566723854,29.9119218225555,11.995590657394253,50.0,20.0,25.41904361963288,59.79921495657631,36.14043618561904,10.342670741430556
106,4490.949167753145,29.986017516952685,12.037179775706687,50.0,20.0,24.908538836260988,59.78605435438428,24.767011499649595,16.638164545871472
108,4507.679199375835,29.86856733176572,12.050255395101921,50.0,20.0,24.82206744417723,59.95158459579096,79.85077512879138,15.595336959422655
110,4506.973034545964,30.06028024240112,12.043845283188157,50.0,20.0,24.877075322248885,60.23825429130485,38.20690161412267,8.935767804275518
112,4512.921107334646,30.05337797004868,12.02340711656702,50.0,20.0,25.18148665479281,60.12068535679104,70.21821857507135,16.68554956989628
114,4507.323423795209,29.994586919025792,11.987270988161459,50.0,20.0,25.206082809834175,59.657298064821084,22.887218911489306,18.899008865376842
116,4492.12747184257,30.132356946125135,12.050246363388231,50.0,20.0,24.86407807497332,59.68156184959424,32.7517429204241,10.993801619709338
118,4494.214875831017,29.97938999113138,11.976919758490586,50.0,20.0,25.014016673562843,60.86529810420017,79.73283673605816,14.657105304090962
120,4502.881218375571,30.042663652164446,12.016668988759042,50.0,20.0,24.984982551504743,60.43416398341385,54.221193153510825,15.182903598662504
122,4487.076214282634,29.82235343949354,11.952017234397312,50.0,20.0,24.92647919847393,60.42941854938257,71.34765920148628,17.77440810242937
124,4502.8499375438505,29.77789273196426,11.941922694408811,50.0,20.0,25.189436181656436,59.976742317424986,71.23673654034747,19.146983579049575
126,4477.027094178153,30.106047520786035,11.999382883088629,50.0,20.0,24.7501650265287,59.663160893413234,75.42133899071395,8.620885377246012
128,4491.8945234403855,29.980223069137303,12.063736545095026,50.0,20.0,25.00209247126478,60.7725776387473,64.98752204027232,19.48891352730474
130,4485.766028958565,30.037312693486623,12.129481113915546,50.0,20.0,25.12950090007722,60.013644207680855,75.21377244296795,16.324480780361128
132,4499.42236853734,30.00937682808608,12.072514666559618,50.0,20.0,24.901684562737277,60.366536481523724,74.72785740725794,18.231225025239205
134,4505.839099106914,29.974281766335718,12.005159206203555,50.0,20.0,24.915113740611787,60.3645308327107,73.91564669068394,11.01904993863222
136,4491.96351077345,29.956946699940282,12.043707808507756,50.0,20.0,25.357214474611954,59.621363409119816,41.13518379753313,14.324727395284787
138,4489.763473707847,29.991484354423296,12.046935227089808,50.0,20.0,25.301579214216375,60.14323776024509,76.47046313172596,16.163207147035266
140,4480.243773349575,30.08791767050958,11.944386309017753,50.0,20.0,24.916114949707474,59.71080891700665,74.25711859589642,5.1398882423472605
142,4505.5425014398625,29.774472612873705,11.97487935919944,50.0,20.0,25.000570505289986,59.402467937340454,36.02618016715942,16.953337832368675
144,4498.140289080721,29.915824484140234,12.035859934708295,50.0,20.0,24.846900897233862,60.65888248314215,74.67284386708494,15.362681476694604
146,4490.123779280437,30.08032911582897,12.045112819701574,50.0,20.0,24.709216704440117,59.70811026746099,74.8561047827274,15.471546496908248
148,4488.873993907741,29.87240587217225,11.994183539271777,50.0,20.0,25.01918751901491,60.08185678946917,74.60867848950524,18.468451587577526
150,4488.2434213126535,30.119820777946018,11.967115033484395,50.0,20.0,25.121649608710126,59.63749765920022,24.869551901338895,14.449806961035764
152,4492.110416658085,30.053924384357405,12.073046803161999,50.0,20.0,25.357843278834437,60.713682816979436,61.39344273035545,8.559118102252357
154,4501.798248104628,29.946250283289924,11.945294682201975,50.0,20.0,24.587279106174098,60.52984801376167,62.588992797825064,6.90424290960782
156,4497.671535901789,29.94344034936434,12.056357736496318,50.0,20.0,25.014743149720776,59.416824798586646,78.03637268569253,10.316767411318345
158,4490.610227118383,30.068167055201354,12.007853333096278,50.0,20.0,25.10189314076854,60.32688638078998,75.77526227629419,10.517166295743205
160,4512.644457603189,30.014253616679614,12.01298714960122,50.0,20.0,24.898342208010007,60.05337314226473,49.3997715397291,13.469380190747732
162,4475.817144560591,30.063084759070932,11.965756675340604,50.0,20.0,25.01137872607015,60.59315224265304,79.1548560701762,13.3186164205483
164,4496.7104574390805,29.959184140576717,12.0320065419734,50.0,20.0,25.22893861151064,60.64533369968943,44.6927771801375,11.677924037423928
166,4502.490512067962,29.962918740187312,11.957440745113031,50.0,20.0,25.010725187521775,60.366077932759076,53.929665547528494,16.939005630128932
168,4485.30124673459,29.96974618918041,12.089207824551774,50.0,20.0,24.79907447304416,60.49618427389385,56.28539652601128,5.985247864803332
170,4487.8990462944785,29.89737883171766,11.9911987986581,50.0,20.0,24.953916115958997,59.538447094419915,40.42174690779456,10.604997694821304
172,4513.267514702101,29.93557730237467,11.961606231479163,50.0,20.0,24.733511589314283,60.446019391014936,58.096545257444156,10.844791314562432
174,4488.725404352127,30.00702126455825,11.975990672854735,50.0,20.0,25.08319634278475,60.876759143863445,23.215072933729083,6.94703419862343
176,4494.2267423016965,30.147868297481605,12.043401178272893,50.0,20.0,24.73873440747588,61.218991229420325,75.56885414130126,17.038463795003636
178,4509.441996362128,30.109103589661483,12.020549491764367,50.0,20.0,25.19058149889604,59.56411124326722,70.52626068532936,6.4715627487990695
180,4508.497524647482,29.801417094688244,12.00256241335464,50.0,20.0,25.134827268976867,59.93946519923813,40.02568710720885,8.680820404253401
182,4489.946374073225,30.075935792382808,12.033104239645423,50.0,20.0,25.081393119107567,60.27417788414292,27.33490310147406,8.230405839893349
184,4503.142724501297,30.14480860198758,12.080693130271822,50.0,20.0,24.949096679368626,59.91023563327989,75.51715370367062,17.86453928771813
186,4502.895997105156,29.960497839813733,12.022908003150729,50.0,20.0,24.83441675647544,59.61673764895189,35.0857390326579,19.928853775915126
188,4513.297630431797,30.215425214617646,12.029640590097625,50.0,20.0,25.061646884341602,60.00836671905928,48.53015714767569,13.797553954238586
190,4519.722978048361,29.943598077370314,11.981194114756194,50.0,20.0,25.239202030827194,60.60897824174615,28.806355823619445,18.920268086133742
192,4490.599521261152,29.982856884883844,11.96404948107782,50.0,20.0,24.979708458663822,59.06032251377929,42.095617680038615,12.086788459553347
194,4496.744026148658,30.155542481067144,11.980752757609705,50.0,20.0,24.976140140999586,59.28789901468733,57.07601279497291,6.551283544294921
196,4520.498757628294,29.818583308471574,12.085134441161665,50.0,20.0,25.027708802118575,59.479641660588776,79.78770324848216,7.3277729440254
198,4498.94078877503,30.200316459605332,11.929464027727839,50.0,20.0,25.013841329347585,60.65438016493413,36.56300577175527,15.469974217085836
200,4501.628559075417,29.9366676857371,12.043519371960114,50.0,20.0,25.003551382079465,59.84669784358283,67.44875829304712,12.524277685400104
